Match_ID,Kills,Damage,Win,Top10,Headshot%,LongestKill,Revives,Knocked
11628,6,1014,0,0,31.6,236,0,1
11629,3,405,0,1,31.0,271,1,0
11630,0,1043,1,0,24.1,232,0,1
11631,5,1003,1,0,33.9,206,1,0
11632,1,794,0,1,18.6,55,0,1
11633,3,582,0,0,20.3,449,0,3
11634,1,797,0,1,23.9,385,0,2
11635,3,1302,0,1,29.1,407,0,0
11636,5,1049,0,0,36.2,185,0,1
11637,4,1143,0,1,25.8,428,1,0
11638,3,652,0,0,31.7,213,0,2
11639,5,766,0,0,48.2,255,1,0
11640,3,575,0,1,17.4,438,1,2
11641,3,733,0,0,16.6,438,0,1
11642,3,1239,0,1,33.5,252,1,0
11643,5,787,0,1,48.3,78,0,0
11644,2,727,0,0,39.9,145,0,0
11645,1,959,0,1,20.3,106,0,3
11646,3,756,1,1,41.5,374,0,2
11647,2,923,0,1,23.0,237,0,1
11648,2,757,1,1,23.2,249,0,1
11649,6,947,0,1,20.9,276,0,1
11650,3,804,1,0,33.6,176,1,2
11651,4,620,0,1,10.0,395,0,1
11652,1,1163,0,0,10.8,285,0,1
11653,4,1354,0,0,39.6,88,0,0
11654,1,1024,0,0,12.4,368,0,0
11655,0,524,1,1,40.0,456,0,1
11656,7,842,0,1,21.8,458,0,0
11657,2,961,0,0,41.9,398,1,0
11658,2,478,0,1,35.1,170,0,1
11659,5,765,0,1,40.9,342,0,2
11660,0,548,0,1,28.4,97,0,0
11661,2,642,0,0,44.0,298,0,3
11662,2,984,0,1,22.1,255,1,1
11663,2,887,1,1,21.3,101,0,3
11664,3,626,0,0,10.7,345,0,1
11665,3,883,0,1,18.3,435,0,1
11666,5,809,0,0,23.3,422,0,0
11667,7,1120,1,1,42.7,322,0,2
11668,2,381,0,1,15.2,264,0,1
11669,5,714,0,0,31.4,354,0,1
11670,4,1279,0,0,21.0,351,0,0
11671,5,608,0,1,33.7,138,0,0
11672,3,629,1,1,50.0,126,0,1
11673,0,770,0,1,42.4,404,1,1
11674,1,1217,0,1,18.6,194,0,2
11675,7,1000,0,1,47.0,429,0,3
11676,0,634,0,1,23.8,71,0,4
11677,1,878,0,1,36.1,200,0,0
11678,4,812,1,1,47.7,119,1,0
11679,4,1012,0,1,44.3,256,0,2
11680,1,889,0,0,28.1,407,0,0
11681,1,949,0,0,14.7,301,1,1
11682,2,819,0,1,29.0,334,0,0
11683,2,1230,0,1,35.3,433,0,1
11684,7,889,0,1,19.1,317,0,0
11685,3,743,0,0,14.9,171,0,3
11686,2,1165,0,1,48.6,281,0,0
11687,0,1047,0,0,42.5,142,0,1
11688,3,672,0,1,33.2,201,1,0
11689,0,-85,0,1,33.0,312,0,0
11690,2,1035,0,1,40.2,211,0,0
11691,2,791,0,0,39.9,66,0,2
11692,2,910,0,1,17.1,159,0,0
11693,2,1195,0,0,22.5,202,0,2
11694,3,661,0,0,35.8,107,0,0
11695,6,618,0,1,40.2,193,1,2
11696,3,550,0,1,12.1,417,0,1
11697,1,1450,1,1,38.3,199,1,1
11698,1,1197,1,0,10.6,132,0,2
11699,3,1067,1,1,21.4,152,0,0
11700,0,418,1,0,48.1,306,2,2
11701,5,544,1,0,27.4,196,0,1
11702,3,1075,0,1,29.7,403,1,2
11703,4,1000,0,0,39.6,365,0,1
11704,8,832,0,1,33.4,201,0,2
11705,0,561,1,1,22.1,264,1,2
11706,2,1163,0,0,33.6,340,0,1
11707,1,1347,1,0,31.8,377,0,1
11708,2,1009,0,1,15.1,169,0,1
11709,3,711,0,0,39.8,448,0,1
11710,2,1281,0,0,34.3,85,0,0
11711,3,942,0,1,12.5,185,0,0
11712,8,1307,1,0,15.8,133,0,3
11713,1,810,0,0,15.2,53,0,0
11714,1,1415,0,1,12.8,275,0,0
11715,4,787,1,0,18.4,234,1,0
11716,2,734,1,1,33.0,386,0,2
11717,3,1107,1,0,14.9,147,0,2
11718,6,881,0,0,18.8,356,0,0
11719,4,996,1,1,46.8,382,0,1
11720,2,645,0,1,35.0,367,0,2
11721,4,649,0,0,32.7,299,1,2
11722,3,804,0,1,19.5,157,0,1
11723,1,989,0,1,30.8,250,0,3
11724,4,705,1,0,18.5,216,1,3
11725,2,1167,0,0,31.0,431,0,1
11726,0,873,1,0,40.7,372,1,3
11727,3,1326,0,0,34.8,299,0,0
11728,5,636,0,0,21.9,256,0,0
11729,5,985,1,1,38.0,284,0,1
11730,1,1014,0,1,24.1,381,1,0
11731,5,967,0,0,19.7,127,0,3
11732,3,887,0,0,24.0,66,0,0
11733,3,1111,1,1,29.9,304,0,0
11734,6,591,1,1,39.4,200,1,2
11735,3,970,0,0,49.4,393,0,2
11736,4,653,1,0,49.4,338,1,1
11737,3,755,0,1,38.5,238,0,3
11738,3,967,1,0,12.7,389,0,0
11739,1,1137,0,0,32.1,233,1,0
11740,4,556,1,1,17.5,378,1,0
11741,2,1312,0,0,23.5,100,0,1
11742,3,1150,0,0,31.4,213,0,1
11743,4,910,0,0,23.1,315,1,2
11744,2,633,0,1,41.4,241,0,3
11745,2,1282,0,1,11.5,131,0,0
11746,5,1015,0,1,25.8,408,0,0
11747,3,1015,0,0,38.8,112,0,2
11748,5,730,0,1,49.3,331,0,0
11749,3,948,1,1,32.1,300,1,1
11750,5,743,1,1,43.7,369,0,0
11751,5,1203,0,1,29.7,193,0,1
11752,2,1209,1,1,50.0,338,1,0
11753,2,861,0,0,45.5,227,0,1
11754,3,753,1,1,35.7,457,0,1
11755,2,1097,0,1,31.5,424,1,2
11756,3,1062,0,0,47.2,297,1,0
11757,2,608,0,1,37.2,275,1,1
11758,3,827,0,0,45.7,228,0,2
11759,1,1448,0,0,28.2,66,0,2
11760,3,897,0,0,27.8,360,0,0
11761,4,958,0,0,49.0,465,0,3
11762,5,1036,0,1,43.6,93,0,0
11763,4,760,1,1,31.6,136,0,0
11764,1,1091,0,1,45.7,126,0,0
11765,0,994,0,0,13.4,172,1,0
11766,4,1181,0,1,25.5,351,2,1
11767,5,478,0,0,23.1,205,0,0
11768,3,988,0,0,45.3,274,0,0
11769,3,952,0,0,28.8,453,0,0
11770,5,545,0,0,28.7,65,0,2
11771,3,833,0,0,14.4,212,0,0
11772,4,998,0,0,34.2,199,1,0
11773,2,912,0,1,28.8,149,1,0
11774,0,893,0,1,16.2,200,0,2
11775,3,896,0,1,42.7,213,0,1
11776,3,783,0,1,34.1,337,0,0
11777,0,1401,0,1,47.6,204,0,0
11778,1,982,0,0,30.2,139,0,0
11779,6,977,0,1,35.2,245,0,2
11780,1,568,0,1,24.0,197,0,1
11781,3,821,0,1,31.1,446,1,2
11782,3,767,1,0,23.8,245,0,1
11783,5,892,0,1,14.0,310,0,0
11784,5,819,0,1,13.2,465,0,0
11785,2,745,0,0,23.6,137,0,0
11786,3,842,1,1,13.7,343,1,0
11787,3,629,1,1,17.7,316,0,3
11788,4,1048,1,1,16.7,392,0,1
11789,1,1101,1,0,39.6,400,0,2
11790,2,1024,0,0,28.3,83,1,1
11791,7,1113,0,0,12.4,386,0,1
11792,3,1096,0,1,19.0,454,0,0
11793,2,578,0,1,12.7,304,0,1
11794,3,1273,0,0,18.7,146,1,0
11795,1,1117,0,0,36.5,80,1,0
11796,3,422,1,1,41.8,91,0,1
11797,2,709,0,1,43.3,236,2,2
11798,2,591,0,0,16.4,269,0,0
11799,1,1008,0,0,37.8,336,1,0
11800,2,766,0,1,14.6,185,0,1
11801,0,905,0,1,48.4,127,0,0
11802,5,1333,0,1,26.3,108,0,1
11803,2,1261,0,1,11.4,391,0,3
11804,4,660,0,0,15.4,119,0,0
11805,3,1014,1,0,43.5,455,1,1
11806,4,1356,1,0,23.6,192,0,1
11807,4,671,0,1,10.9,301,0,2
11808,1,1141,0,0,35.1,81,1,1
11809,3,857,0,1,48.8,219,1,0
11810,4,664,0,1,11.3,359,0,1
11811,3,1278,0,0,38.2,257,0,0
11812,1,792,1,1,33.9,339,2,1
11813,2,862,0,1,10.3,418,0,0
11814,3,811,0,1,31.8,203,2,0
11815,5,1163,1,1,16.4,364,0,1
11816,3,1145,0,0,42.0,58,0,1
11817,4,714,0,1,23.1,336,0,0
11818,6,928,0,1,18.7,202,0,1
11819,4,992,0,0,25.5,210,1,2
11820,4,1143,0,1,41.6,363,0,1
11821,2,748,0,1,20.2,378,0,3
11822,2,1245,0,1,31.4,314,2,0
11823,1,1103,1,1,37.6,85,0,0
11824,2,662,1,0,22.0,159,0,0
11825,5,1021,1,1,35.7,365,0,1
11826,2,1022,0,0,48.1,175,1,2
11827,3,722,0,0,31.7,296,1,0
11828,4,1006,1,0,17.1,239,0,1
11829,1,900,1,1,35.5,188,0,2
11830,1,517,0,1,49.2,122,0,1
11831,3,101,0,1,40.3,149,0,2
11832,5,1412,0,1,19.0,325,0,0
11833,2,868,1,0,24.9,236,0,1
11834,3,926,0,0,13.9,368,0,1
11835,7,643,1,1,29.8,350,1,0
11836,3,750,0,1,23.0,135,0,0
11837,4,1442,0,1,32.2,405,0,1
11838,3,1504,0,1,16.0,311,0,2
11839,0,436,1,1,49.3,459,1,0
11840,5,914,1,1,24.6,436,1,2
11841,7,1367,0,0,30.6,369,0,3
11842,2,949,1,1,50.0,178,0,1
11843,3,1071,0,1,23.5,192,1,2
11844,4,857,0,1,24.9,146,0,0
11845,1,1028,1,1,42.2,199,0,0
11846,6,1261,1,1,13.0,105,0,1
11847,3,1030,0,0,20.5,138,1,0
11848,4,596,0,1,29.6,342,1,2
11849,2,742,0,0,33.0,71,1,1
11850,2,1093,0,1,43.0,375,0,1
11851,6,883,0,1,40.0,97,0,2
11852,5,763,0,1,38.8,418,0,2
11853,5,627,1,0,25.4,410,0,3
11854,3,650,0,0,48.9,391,1,1
11855,2,721,0,0,43.2,231,0,3
11856,1,1014,1,0,28.9,246,0,0
11857,2,770,1,1,23.7,458,2,0
11858,3,944,1,0,10.1,393,0,0
11859,2,939,0,1,25.5,345,0,2
11860,7,1092,0,1,12.2,297,0,1
11861,2,694,0,1,22.2,292,1,1
11862,3,1304,0,1,17.9,303,0,2
11863,2,460,0,1,23.1,396,0,1
11864,2,818,0,1,12.4,421,0,2
11865,2,793,0,0,41.1,258,0,2
11866,3,702,0,0,13.5,413,2,0
11867,2,348,0,1,38.7,104,0,1
11868,5,1203,0,0,47.4,92,1,1
11869,2,1107,0,1,29.6,431,1,0
11870,3,1024,0,1,41.4,101,0,1
11871,5,718,0,1,47.7,307,0,1
11872,2,773,1,0,31.5,413,0,1
11873,5,815,0,0,20.6,109,0,1
11874,4,840,1,0,10.9,355,0,1
11875,7,1098,0,0,27.4,370,0,1
11876,3,776,0,1,16.1,153,0,3
11877,4,685,0,1,44.2,460,1,0
11878,2,936,0,1,41.7,235,1,1
11879,4,910,1,1,39.4,115,0,2
11880,1,1025,1,0,13.8,421,1,0
11881,4,1247,0,1,35.9,456,0,0
11882,2,798,1,0,22.5,346,1,1
11883,2,1133,1,0,29.5,108,0,1
11884,1,935,0,1,48.8,461,0,1
11885,5,1156,0,0,13.7,156,0,1
11886,3,1208,1,1,36.2,280,0,3
11887,3,710,0,1,47.1,184,0,0
11888,2,1394,0,1,12.0,184,0,0
11889,2,945,1,0,34.8,406,0,1
11890,1,613,0,0,33.6,284,0,0
11891,3,615,0,1,33.7,341,0,0
11892,2,1268,0,1,21.0,166,0,0
11893,1,1228,0,0,38.9,305,1,0
11894,0,1174,0,1,43.9,340,0,0
11895,1,764,0,1,22.2,75,0,1
11896,2,806,0,1,17.2,177,1,0
11897,3,506,0,1,48.1,285,0,0
11898,1,827,0,0,43.2,261,1,0
11899,3,942,1,1,47.4,76,0,3
11900,4,1275,1,1,15.2,200,1,0
11901,7,831,1,1,45.0,90,0,0
11902,6,816,0,0,43.6,301,0,1
11903,3,972,0,1,28.1,369,0,2
11904,4,1112,0,0,26.2,98,1,1
11905,2,1288,0,1,26.9,109,2,0
11906,5,725,0,0,34.0,372,0,0
11907,4,857,0,1,34.3,245,0,0
11908,4,934,0,1,42.2,258,0,2
11909,5,833,0,1,24.5,347,0,1
11910,6,744,0,0,11.4,273,0,0
11911,2,835,0,1,22.6,101,0,1
11912,3,595,0,0,37.0,197,0,0
11913,1,748,0,0,44.4,343,0,0
11914,3,591,0,0,21.2,158,0,2
11915,0,903,1,1,38.9,150,0,1
11916,3,802,1,1,27.3,439,0,2
11917,1,763,0,1,13.5,413,0,1
11918,1,903,1,1,13.5,58,1,0
11919,4,281,1,1,16.8,88,0,2
11920,6,820,0,1,38.3,403,1,0
11921,4,948,0,1,43.7,336,2,0
11922,4,1143,0,0,12.7,138,1,0
11923,2,1052,0,0,21.3,222,0,1
11924,1,1217,0,0,45.9,241,0,1
11925,6,541,0,0,35.8,106,0,1
11926,2,1161,0,1,23.7,65,0,0
11927,1,974,1,0,34.7,438,2,0
11928,0,765,0,1,23.2,296,0,1
11929,6,927,0,1,16.2,225,0,1
11930,1,1681,0,1,10.0,329,0,1
11931,3,936,0,1,39.9,180,0,1
11932,2,920,0,1,28.1,457,0,1
11933,1,1114,0,1,43.8,290,0,2
11934,2,845,0,1,42.2,164,0,0
11935,3,701,0,1,11.4,369,0,1
11936,3,1251,0,0,31.0,269,0,0
11937,2,540,0,1,23.6,387,0,1
11938,4,910,1,1,46.4,368,0,0
11939,0,883,0,0,49.1,453,0,4
11940,1,691,0,1,19.7,443,0,0
11941,2,570,0,0,18.4,316,1,3
11942,3,868,0,0,15.9,301,0,0
11943,2,991,0,0,46.0,421,0,0
11944,3,1161,1,1,27.9,388,0,2
11945,4,707,0,1,19.0,287,0,3
11946,1,703,0,0,22.2,77,0,0
11947,5,1281,0,1,26.2,248,0,0
11948,6,783,0,0,49.2,51,0,1
11949,4,816,0,0,45.8,93,0,0
11950,5,1204,0,0,29.7,468,0,1
11951,1,488,1,1,44.6,241,1,1
11952,8,599,0,1,19.6,119,0,0
11953,4,1247,0,0,31.1,264,0,0
11954,3,749,0,1,41.3,101,0,1
11955,4,766,0,1,16.7,64,0,0
11956,3,787,0,1,30.8,237,1,5
11957,4,819,0,0,24.0,98,0,0
11958,7,785,0,1,41.0,431,1,0
11959,3,935,1,1,44.4,251,1,0
11960,4,1213,0,1,15.4,54,0,0
11961,6,699,1,0,42.0,398,0,0
11962,6,752,0,1,35.9,155,0,1
11963,6,908,0,1,49.9,161,0,0
11964,3,1292,0,1,24.5,342,0,0
11965,2,826,0,0,27.5,348,0,0
11966,3,675,0,1,31.7,369,0,0
11967,4,395,0,1,41.8,438,0,2
11968,4,709,0,0,29.1,200,0,1
11969,3,683,0,1,17.5,239,1,1
11970,1,602,0,0,43.2,407,1,0
11971,3,917,1,0,18.7,391,1,3
11972,6,834,0,1,15.4,259,1,2
11973,5,1256,1,0,26.3,355,0,0
11974,2,953,0,0,33.0,148,0,1
11975,4,1152,0,1,43.2,50,0,0
11976,0,857,1,0,16.6,87,2,2
11977,7,680,1,0,14.7,388,0,0
11978,4,1054,1,1,48.5,463,0,0
11979,2,617,0,1,41.0,57,0,0
11980,0,1189,0,0,26.7,419,0,1
11981,2,713,0,0,39.6,311,1,2
11982,1,1085,0,0,16.3,307,0,1
11983,3,994,1,0,13.4,453,0,1
11984,5,657,0,1,25.5,92,0,0
11985,2,1202,0,1,42.9,134,0,1
11986,4,1380,0,1,19.1,377,0,3
11987,3,712,0,0,14.8,457,0,1
11988,3,736,1,0,33.1,230,0,1
11989,7,917,0,0,48.5,196,0,0
11990,4,1116,1,1,20.4,419,0,0
11991,3,1206,0,1,31.7,382,0,2
11992,2,810,0,0,39.6,95,0,1
11993,3,934,0,1,24.1,175,0,2
11994,2,812,0,0,23.5,371,0,1
11995,1,796,0,0,36.6,131,0,2
11996,4,767,0,1,28.0,332,0,2
11997,2,559,0,1,46.8,143,0,1
11998,3,1115,0,1,15.8,455,0,2
11999,1,925,0,1,25.3,410,0,0
12000,1,1281,0,1,11.2,267,0,1
12001,2,1106,0,0,17.7,60,0,2
12002,1,799,1,1,27.0,464,0,0
12003,3,614,0,1,24.8,153,0,1
12004,0,1366,0,1,23.1,400,0,3
12005,4,475,0,1,11.4,179,0,3
12006,6,814,0,0,33.4,318,0,2
12007,5,818,1,1,45.6,326,0,1
12008,2,738,0,1,21.4,379,0,0
12009,4,687,0,0,22.1,325,0,1
12010,0,594,0,0,37.0,369,0,1
12011,1,718,0,1,41.0,115,1,1
12012,2,887,0,1,46.9,243,0,2
12013,5,976,0,0,22.7,99,0,0
12014,2,768,1,1,23.1,373,1,2
12015,3,767,0,1,33.3,359,0,0
12016,5,639,0,1,20.3,304,0,0
12017,2,941,1,0,18.6,170,0,1
12018,1,912,0,1,24.1,411,0,0
12019,1,994,0,0,18.1,313,0,2
12020,3,764,0,1,16.1,252,2,0
12021,3,672,0,0,40.7,65,1,3
12022,5,895,0,1,42.9,410,1,1
12023,1,1030,0,0,49.4,120,0,1
12024,2,678,0,1,23.5,96,0,2
12025,3,743,0,1,43.7,431,0,1
12026,0,593,1,1,12.8,219,0,0
12027,5,607,0,1,30.0,204,1,1
12028,2,763,1,0,14.4,96,0,0
12029,5,689,0,1,20.2,332,1,2
12030,2,1100,0,0,17.1,169,0,0
12031,5,907,0,1,27.9,371,1,1
12032,4,1216,0,0,27.0,84,2,0
12033,3,1218,0,1,27.0,320,0,0
12034,2,903,0,0,18.8,433,1,1
12035,2,399,0,0,43.0,133,1,1
12036,4,999,0,0,16.5,415,0,0
12037,3,1186,0,1,40.6,419,0,0
12038,5,1058,0,0,46.1,250,0,2
12039,1,987,0,0,23.9,77,1,1
12040,3,838,0,1,37.4,166,2,1
12041,1,605,1,0,40.6,269,1,3
12042,3,1056,0,0,24.4,464,2,0
12043,4,851,1,1,28.5,183,0,1
12044,5,978,0,1,10.7,103,0,4
12045,7,753,0,1,18.5,278,1,2
12046,2,1399,1,1,31.0,135,0,0
12047,4,959,0,1,19.5,269,0,0
12048,0,805,0,1,20.3,95,0,2
12049,3,615,0,0,24.3,97,0,1
12050,1,550,0,1,35.9,142,1,0
12051,2,1055,0,0,31.3,89,0,3
12052,2,754,0,1,15.0,150,3,2
12053,3,787,0,1,28.9,453,0,2
12054,1,764,0,0,15.9,448,0,3
12055,1,626,0,1,27.2,426,0,0
12056,3,827,0,0,45.9,377,0,0
12057,1,914,0,1,30.3,277,1,1
12058,2,648,1,0,50.0,136,0,0
12059,4,982,0,1,25.3,238,0,1
12060,1,594,0,1,16.8,451,0,0
12061,1,789,0,1,44.6,413,0,0
12062,3,991,0,1,17.5,273,0,2
12063,2,896,0,1,32.4,200,1,0
12064,1,489,0,1,26.7,461,0,2
12065,1,203,1,0,47.8,250,0,1
12066,1,1041,0,0,46.8,189,0,1
12067,2,1072,1,1,36.1,371,0,0
12068,1,1009,0,1,44.6,145,2,1
12069,4,843,0,0,19.0,397,1,2
12070,1,837,0,1,28.9,216,0,1
12071,4,873,1,0,48.5,276,0,2
12072,5,1046,0,1,25.1,114,1,1
12073,3,866,1,0,35.6,92,1,4
12074,5,993,0,0,20.4,57,0,2
12075,1,1228,1,1,32.9,89,0,0
12076,5,658,1,1,27.2,89,0,2
12077,3,853,0,0,12.1,461,0,2
12078,3,685,1,1,38.8,120,0,2
12079,4,801,1,1,18.1,453,0,2
12080,2,874,0,0,34.4,256,1,0
12081,3,680,0,0,35.2,237,0,0
12082,2,493,0,1,39.6,257,0,2
12083,4,573,0,0,29.4,51,0,1
12084,3,1010,0,1,43.0,420,0,1
12085,1,732,0,0,25.8,395,0,0
12086,3,845,0,1,25.1,158,0,0
12087,4,912,0,0,27.7,421,0,1
12088,0,1126,0,1,45.0,388,0,0
12089,3,829,0,0,39.2,234,0,2
12090,2,961,0,0,34.9,224,0,2
12091,3,616,0,1,38.1,262,1,0
12092,1,859,0,1,40.5,124,0,1
12093,1,655,0,1,35.4,224,0,0
12094,4,864,0,1,28.6,166,0,1
12095,3,931,0,0,19.0,324,0,0
12096,5,841,0,1,47.0,183,0,1
12097,2,794,0,1,38.8,121,1,0
12098,3,967,0,1,19.7,223,0,1
12099,2,799,0,1,45.4,312,1,1
12100,1,796,0,1,39.3,337,1,2
12101,3,636,0,0,34.4,187,1,0
12102,1,1026,1,1,27.0,172,0,0
12103,2,889,1,1,29.2,378,0,0
12104,3,780,0,1,29.3,148,1,0
12105,3,640,0,0,33.4,387,0,1
12106,2,1484,0,0,24.2,87,1,0
12107,4,145,1,1,27.1,184,0,0
12108,1,710,1,1,23.9,359,2,1
12109,2,779,1,1,48.9,155,0,0
12110,4,1130,0,0,29.1,369,0,1
12111,1,821,0,1,39.9,174,0,1
12112,3,945,1,1,27.2,169,0,3
12113,4,789,0,1,43.9,248,0,0
12114,4,1360,1,1,22.7,303,1,2
12115,3,998,0,0,21.6,425,0,1
12116,2,737,1,0,11.7,398,0,0
12117,3,1075,0,1,28.7,324,1,0
12118,1,838,0,0,40.1,116,0,1
12119,0,1356,0,1,20.2,221,0,0
12120,4,1237,0,0,23.8,210,0,1
12121,2,973,0,1,17.6,412,0,0
12122,1,840,0,1,14.2,149,0,1
12123,0,741,0,0,45.2,176,0,0
12124,1,1120,0,1,32.8,282,1,2
12125,3,1262,1,1,45.0,336,0,0
12126,4,827,0,1,10.9,411,0,1
12127,2,1012,0,1,10.3,140,0,3
12128,2,1026,0,0,32.7,297,0,0
12129,1,1122,0,1,30.5,290,1,1
12130,6,705,1,1,23.4,383,0,2
12131,1,1010,1,1,25.5,259,0,1
12132,2,1460,0,1,11.1,221,0,1
12133,3,923,0,1,41.0,423,1,0
12134,6,1013,0,1,26.5,70,1,0
12135,2,994,1,1,39.2,96,0,0
12136,3,1038,0,1,47.5,252,0,0
12137,1,610,1,1,10.4,436,0,0
12138,1,1411,1,1,39.5,434,0,1
12139,1,924,1,0,45.2,160,0,1
12140,4,1036,0,1,44.4,314,0,1
12141,9,922,0,0,46.7,293,0,0
12142,5,1135,0,1,17.0,397,0,2
12143,3,774,0,0,13.6,307,0,2
12144,2,573,0,0,10.2,112,0,3
12145,4,870,0,1,32.6,147,1,0
12146,4,1019,0,0,43.0,78,0,0
12147,1,813,0,1,38.7,187,1,1
12148,4,732,1,1,40.3,208,1,1
12149,2,987,0,1,21.1,214,0,0
12150,5,668,1,1,46.0,377,0,1
12151,4,1144,0,1,44.0,361,0,1
12152,3,821,0,0,13.1,305,0,0
12153,1,1024,0,0,44.1,363,0,0
12154,1,609,1,1,43.0,211,1,1
12155,5,1238,0,1,29.6,309,1,1
12156,1,1017,0,0,37.7,69,2,0
12157,5,1053,0,1,17.5,145,1,1
12158,3,577,0,1,43.8,296,1,1
12159,3,712,0,0,42.8,127,0,1
12160,5,949,0,1,45.8,364,0,0
12161,4,629,0,1,10.9,178,0,1
12162,3,743,0,1,43.7,167,1,0
12163,2,1088,0,1,14.3,454,0,2
12164,2,748,0,0,19.2,248,0,0
12165,2,993,0,0,11.9,370,0,2
12166,5,693,0,1,15.4,448,1,1
12167,3,1050,0,1,34.6,73,0,0
12168,0,619,0,0,16.7,65,0,2
12169,1,1048,0,1,43.0,391,0,2
12170,2,1440,0,0,22.8,72,0,1
12171,4,766,0,0,28.2,78,0,0
12172,1,734,1,1,44.2,412,1,1
12173,0,1184,0,0,26.0,112,0,0
12174,4,916,1,1,31.1,442,1,1
12175,4,607,0,0,11.3,342,1,0
12176,2,984,0,0,24.6,378,0,1
12177,2,954,1,0,24.9,169,1,0
12178,1,741,0,0,42.9,263,0,1
12179,2,732,0,1,14.0,458,0,1
12180,6,1117,0,1,14.9,428,0,1
12181,1,652,0,0,39.0,465,0,0
12182,2,557,0,1,40.1,152,0,4
12183,3,706,0,0,30.9,74,2,0
12184,2,1116,1,0,23.9,108,0,3
12185,4,834,0,0,33.3,86,0,0
12186,6,758,0,1,38.1,235,0,0
12187,7,882,0,0,15.6,417,0,1
12188,2,1021,0,0,28.9,265,0,0
12189,3,1283,0,1,39.3,124,0,1
12190,9,987,0,0,20.5,346,0,0
12191,3,1390,0,0,30.7,176,0,1
12192,4,1082,0,0,26.6,72,0,1
12193,2,825,0,0,14.2,315,0,0
12194,5,1122,1,1,41.8,299,0,0
12195,4,1059,0,1,13.7,126,1,2
12196,1,1190,1,1,31.8,403,0,1
12197,4,1084,0,1,11.5,59,0,1
12198,4,928,1,0,22.1,126,1,0
12199,3,779,0,0,10.1,376,0,2
12200,1,933,0,1,48.3,229,0,1
12201,5,529,0,1,23.3,88,0,0
12202,4,859,0,1,49.0,141,1,1
12203,3,605,1,0,29.2,430,0,1
12204,6,1014,0,0,46.3,337,1,1
12205,2,1108,0,1,17.5,102,0,0
12206,4,978,1,0,11.8,245,0,0
12207,5,859,0,0,17.1,438,0,2
12208,1,828,0,0,34.2,452,0,1
12209,0,1200,0,0,48.6,466,0,0
12210,6,1146,0,1,11.6,406,0,1
12211,4,634,0,1,36.1,52,1,1
12212,4,963,0,1,14.1,365,0,1
12213,4,981,0,1,31.6,205,0,1
12214,1,848,0,1,36.0,208,0,1
12215,2,558,0,0,32.4,445,0,1
12216,5,386,0,1,31.9,202,0,2
12217,5,943,0,0,42.9,407,0,1
12218,3,476,0,1,28.0,467,0,0
12219,6,769,0,0,12.4,333,1,1
12220,3,1071,1,0,30.5,369,0,0
12221,4,1003,0,1,30.0,129,2,0
12222,0,750,0,0,43.2,285,0,1
12223,1,1123,1,1,47.7,119,1,0
12224,2,1031,1,0,46.6,410,0,0
12225,2,777,1,1,44.5,371,0,0
12226,7,1280,1,1,27.1,91,2,2
12227,3,1021,0,0,18.1,353,1,1
12228,3,705,0,1,17.0,242,0,2
12229,2,386,0,0,40.9,163,0,2
12230,6,955,1,1,48.1,230,0,1
12231,2,773,0,0,40.3,87,0,0
12232,5,905,0,1,41.7,431,0,0
12233,2,840,0,0,48.6,395,0,2
12234,4,350,0,1,47.4,347,0,0
12235,5,826,0,0,14.7,339,0,0
12236,2,624,0,0,44.6,324,0,1
12237,3,772,0,0,46.1,67,0,1
12238,1,755,0,1,14.2,467,1,2
12239,3,915,0,0,45.4,366,0,0
12240,3,974,0,0,38.2,253,1,2
12241,2,1015,0,1,38.8,429,0,0
12242,3,300,0,0,48.5,323,0,1
12243,0,1255,0,0,25.2,239,1,2
12244,2,492,0,1,39.9,374,0,0
12245,6,896,0,0,39.3,137,0,0
12246,1,692,0,0,40.6,160,1,1
12247,3,973,1,1,30.5,227,0,2
12248,4,442,1,0,31.0,256,0,0
12249,3,1287,0,0,44.6,50,1,2
12250,1,810,0,1,18.7,339,0,0
12251,3,1025,0,1,34.7,138,0,0
12252,0,699,1,1,30.6,358,1,4
12253,4,1315,0,1,26.6,436,0,2
12254,2,556,0,1,45.6,315,0,1
12255,2,242,0,0,11.9,160,1,0
12256,2,1240,0,1,24.3,343,0,0
12257,2,605,0,1,39.1,265,1,2
12258,5,882,0,0,28.1,160,0,2
12259,3,1289,0,0,41.6,199,0,2
12260,3,798,0,1,29.7,163,0,1
12261,2,965,1,0,16.0,421,0,2
12262,2,1103,0,0,35.5,103,0,0
12263,0,907,0,0,23.4,429,0,1
12264,3,1225,0,0,16.4,449,0,2
12265,4,1076,0,1,34.5,134,1,1
12266,4,676,0,1,43.8,231,0,4
12267,3,1082,0,0,27.4,418,0,5
12268,3,891,1,0,22.1,407,0,1
12269,1,892,0,1,48.3,397,0,0
12270,4,983,0,1,37.6,155,2,3
12271,3,1130,0,1,25.2,340,0,1
12272,3,659,1,1,22.0,161,1,1
12273,4,1226,0,1,15.6,270,0,1
12274,3,1210,0,1,28.6,356,0,1
12275,3,741,0,0,23.4,421,0,1
12276,4,1339,0,0,49.8,155,1,0
12277,1,856,0,0,26.6,340,0,0
12278,1,1041,0,1,16.7,411,1,2
12279,5,784,1,1,21.3,446,0,2
12280,0,1104,1,0,10.2,409,0,0
12281,6,788,0,1,32.4,309,0,1
